anime_id,title,title_english,title_japanese,title_synonyms,image_url,type,source,episodes,status,airing,aired_string,aired,duration,rating,score,scored_by,rank,popularity_rank,members,favorites,background,premiered,broadcast,related,producer,licensor,studio,genre,opening_theme,ending_theme,duration_min,aired_from_year,weighted_avg,popularity_score,normalized_weight,normalized_popularity,normalized_fav,final_score
2722,Crusher Joe,Crusher Joe: The Movie,クラッシャージョウ,,https://myanimelist.cdn-dena.com/images/anime/7/24514.jpg,Movie,Manga,1,Finished Airing,False,"Mar 12, 1983","{'from': '1983-03-12', 'to': '1983-03-12'}",2 hr. 11 min.,R+ - Mild Nudity,6.93,1090,3805.0,5734,3336,5,Crusher Joe won the 1983 Animage Anime Grand Prix Award.,,,"{'Adaptation': [{'mal_id': 41997, 'type': 'manga', 'url': 'https://myanimelist.net/manga/41997/Crusher_Joe', 'title': 'Crusher Joe'}], 'Character': [{'mal_id': 424, 'type': 'anime', 'url': 'https://myanimelist.net/anime/424/Dirty_Pair', 'title': 'Dirty Pair'}], 'Sequel': [{'mal_id': 2696, 'type': 'anime', 'url': 'https://myanimelist.net/anime/2696/Crusher_Joe_OVA', 'title': 'Crusher Joe OVA'}]}",Studio Nue,"AnimEigo, Discotek Media",Sunrise,"Action, Sci-Fi, Adventure, Space",[],"['""Hishou (Never End)"" by Kazuhiro Nishimatsu']",131.0,1983.0,6.93619228626156,1331,0.8405781405951578,0.8313040409387683,0.08043407081715703,0.5782643632758575
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,Crayon Shin-chan: Serious Battle! Robot Dad Strikes Back,映画クレヨンしんちゃん　ガチンコ! 逆襲のロボとーちゃん,Eiga Crayon Shin-chan: Gachinko! Gyakushuu no Robo To-chan,https://myanimelist.cdn-dena.com/images/anime/2/79006.jpg,Movie,Manga,1,Finished Airing,False,"Apr 19, 2014","{'from': '2014-04-19', 'to': '2014-04-19'}",1 hr. 36 min.,G - All Ages,7.49,550,1661.0,7814,1261,8,,,,"{'Parent story': [{'mal_id': 966, 'type': 'anime', 'url': 'https://myanimelist.net/anime/966/Crayon_Shin-chan', 'title': 'Crayon Shin-chan'}], 'Prequel': [{'mal_id': 17113, 'type': 'anime', 'url': 'https://myanimelist.net/anime/17113/Crayon_Shin-chan_Movie_21__Bakauma_B-Kyuu_Gourmet_Survival_Battle', 'title': 'Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!'}], 'Sequel': [{'mal_id': 27653, 'type': 'anime', 'url': 'https://myanimelist.net/anime/27653/Crayon_Shin-chan_Movie_23__Ora_no_Hikkoshi_Monogatari_-_Saboten_Daisuugeki', 'title': 'Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Daisuugeki'}]}",Futabasha,,Shin-Ei Animation,"Sci-Fi, Comedy, Seinen","['""Kimi ni 100% (キミに100パーセント)"" by Kyary Pamyu Pamyu']","['""Family Party (ファミリーパーティー)"" by Kyary Pamyu Pamyu']",96.0,2014.0,7.415182801001934,512,0.8405641389435832,0.826010234692077,0.06978810982740073,0.5729996195428102
21899,Gintama: Yorinuki Gintama-san on Theater 2D,,銀魂 よりぬき銀魂さんオンシアター2D,"Shinsengumi Douran Hen, Kabuki Chou Shitennou Hen, Kabuki-chou Devas Hen, Gintama: The Best of Gintama on Theater 2D",https://myanimelist.cdn-dena.com/images/anime/11/57615.jpg,Movie,Manga,2,Finished Airing,False,"Aug 26, 2012","{'from': '2012-08-26', 'to': '2012-08-26'}",1 hr. 36 min. per ep.,PG-13 - Teens 13 or older,8.52,7014,93.0,2773,18414,32,,,,"{'Adaptation': [{'mal_id': 44, 'type': 'manga', 'url': 'https://myanimelist.net/manga/44/Gintama', 'title': 'Gintama'}], 'Parent story': [{'mal_id': 918, 'type': 'anime', 'url': 'https://myanimelist.net/anime/918/Gintama', 'title': 'Gintama'}, {'mal_id': 9969, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9969/Gintama', 'title': 'Gintama&#039;'}]}",,,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",[],"['#1: ""DONTEN (曇天)"" by DOES ( Shinsengumi Douran Hen)', '#2: ""Samurai Heart (Some Like It Hot!!)"" by SPYAIR (Kabuki Chou Shitennou Hen)']",96.0,2012.0,8.498685524409792,3580,0.8116041017058655,0.8328921828127758,0.07326816034426306,0.5668622668047585
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",,ＯＮＥ ＰＩＥＣＥ（ワンピース） エピソードオブチョッパー＋冬に咲く、奇跡の桜,"One Piece: Episode of Chopper Plus - Bloom in the Winter, Miracle Sakura",https://myanimelist.cdn-dena.com/images/anime/12/25414.jpg,Movie,Manga,1,Finished Airing,False,"Mar 1, 2008","{'from': '2008-03-01', 'to': '2008-03-01'}",1 hr. 53 min.,PG-13 - Teens 13 or older,7.61,19978,1334.0,1895,36189,23,,,,"{'Alternative version': [{'mal_id': 21, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21/One_Piece', 'title': 'One Piece'}], 'Other': [{'mal_id': 22661, 'type': 'anime', 'url': 'https://myanimelist.net/anime/22661/One_Piece__Cry_Heart', 'title': 'One Piece: Cry Heart'}]}","Fuji Pacific Music Publishing, Shueisha",,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",[],"['""Matane (またね)"" by Dream Come True']",113.0,2008.0,7.606980218181655,4720,0.7029601475223406,0.9298570672313394,0.07419430282052482,0.5633138007994876
35473,Yuuki Yuuna wa Yuushabu Shozoku 3,,結城友奈は勇者部所属,"Yuuki Yuuna is a Hero Club Member, Washio Sumi wa Yuusha de Aru",https://myanimelist.cdn-dena.com/images/anime/5/85507.jpg,Movie,Manga,1,Finished Airing,False,"Jul 8, 2017","{'from': '2017-07-08', 'to': '2017-07-08'}",8 min.,PG-13 - Teens 13 or older,6.69,394,4826.0,7254,1668,0,,,,"{'Adaptation': [{'mal_id': 81721, 'type': 'manga', 'url': 'https://myanimelist.net/manga/81721/Yuuki_Yuuna_wa_Yuusha-bu_Shozoku', 'title': 'Yuuki Yuuna wa Yuusha-bu Shozoku'}], 'Other': [{'mal_id': 34376, 'type': 'anime', 'url': 'https://myanimelist.net/anime/34376/Yuuki_Yuuna_wa_Yuusha_de_Aru__Washio_Sumi_no_Shou_3_-_Yakusoku', 'title': 'Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku'}], 'Prequel': [{'mal_id': 35472, 'type': 'anime', 'url': 'https://myanimelist.net/anime/35472/Yuuki_Yuuna_wa_Yuushabu_Shozoku_2', 'title': 'Yuuki Yuuna wa Yuushabu Shozoku 2'}]}",,,W-Toon Studio,"Slice of Life, Comedy, Magic, Fantasy",[],[],8.0,2017.0,6.753499636945865,706,0.8463453717627245,0.8004235044997353,0.05704663454792086,0.5622591185674257
9999,One Piece 3D: Mugiwara Chase,,ONE PIECE 3D 麦わらチェイス,"One Piece 3D: Strawhat Chase, One Piece Movie 11",https://myanimelist.cdn-dena.com/images/anime/4/32455.jpg,Movie,Manga,1,Finished Airing,False,"Mar 19, 2011","{'from': '2011-03-19', 'to': '2011-03-19'}",30 min.,PG-13 - Teens 13 or older,7.26,16749,2582.0,2132,29537,48,,,,"{'Parent story': [{'mal_id': 21, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21/One_Piece', 'title': 'One Piece'}], 'Other': [{'mal_id': 20871, 'type': 'anime', 'url': 'https://myanimelist.net/anime/20871/Nissan_Serena_x_One_Piece_3D__Mugiwara_Chase_-_Sennyuu_Sauzando_Sanii-gou', 'title': 'Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou'}]}",,,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen",[],[],30.0,2011.0,7.258478771479094,4353,0.849187893070882,0.7532203988000706,0.0884325740212358,0.5579774857444222
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,,銀河英雄伝説外伝　新たなる戦いの序曲[オーヴァチュア],"Legend of the Galactic Heroes: Overture to a New War, LoGH: Overture to a New War, Ginga Eiyu Densetsu Aratanaru Tatakai no Jokyoku, Legend of the Galactic Heroes MOVIE (1993)",https://myanimelist.cdn-dena.com/images/anime/8/22498.jpg,Movie,Novel,1,Finished Airing,False,"Dec 18, 1993","{'from': '1993-12-18', 'to': '1993-12-18'}",1 hr. 30 min.,PG-13 - Teens 13 or older,8.17,8547,346.0,2924,16650,36,,,,"{'Sequel': [{'mal_id': 820, 'type': 'anime', 'url': 'https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu', 'title': 'Ginga Eiyuu Densetsu'}], 'Prequel': [{'mal_id': 3014, 'type': 'anime', 'url': 'https://myanimelist.net/anime/3014/Ginga_Eiyuu_Densetsu__Waga_Yuku_wa_Hoshi_no_Taikai', 'title': 'Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai'}]}",Tokuma Shoten,,Magic Bus,"Action, Space, Military, Drama, Sci-Fi","['""Der Fliegende Höllander"" by Richard Wagner']",[],90.0,1993.0,8.15651194872803,3399,0.8448770718384377,0.7800423504499736,0.0656064362224613,0.557873533308588
17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,,映画クレヨンしんちゃん バカうまっ! B級グルメサバイバル!!,,https://myanimelist.cdn-dena.com/images/anime/6/45745.jpg,Movie,Manga,1,Finished Airing,False,"Apr 20, 2013","{'from': '2013-04-20', 'to': '2013-04-20'}",1 hr. 36 min.,G - All Ages,7.04,424,3403.0,8149,1070,0,,,,"{'Parent story': [{'mal_id': 966, 'type': 'anime', 'url': 'https://myanimelist.net/anime/966/Crayon_Shin-chan', 'title': 'Crayon Shin-chan'}], 'Prequel': [{'mal_id': 12499, 'type': 'anime', 'url': 'https://myanimelist.net/anime/12499/Crayon_Shin-chan_Movie_20__Arashi_wo_Yobu_Ora_to_Uchuu_no_Princess', 'title': 'Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess'}], 'Sequel': [{'mal_id': 21395, 'type': 'anime', 'url': 'https://myanimelist.net/anime/21395/Crayon_Shin-chan_Movie_22__Gachinko_Gyakushuu_no_Robo_To-chan', 'title': 'Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan'}]}","TV Asahi, Asatsu DK",,Shin-Ei Animation,"Adventure, Comedy, Seinen",[],"['""RPG"" by Sekai no Owari']",96.0,2013.0,7.033070268418429,401,0.7811751744336779,0.8287453679195342,0.06550353150287666,0.5528899443725094
30921,Kacchikenee!,,かっちけねぇ！,"Wakate Animator Ikusei Project, 2016 Young Animator Training Project, Anime Tamago",https://myanimelist.cdn-dena.com/images/anime/9/76582.jpg,Movie,Original,1,Finished Airing,False,"Mar 19, 2016","{'from': '2016-03-19', 'to': '2016-03-19'}",24 min.,None,6.4,171,5990.0,7758,1292,1,Kacchikenee! is one of four Anime Tamago 2016 young animator training projects.,,,"{'Other': [{'mal_id': 30920, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30920/Utopa', 'title': 'Utopa'}, {'mal_id': 30922, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30922/Kaze_no_Matasaburou_Movie', 'title': 'Kaze no Matasaburou (Movie)'}, {'mal_id': 30923, 'type': 'anime', 'url': 'https://myanimelist.net/anime/30923/Colorful_Ninja_Iromaki', 'title': 'Colorful Ninja Iromaki'}]}",,,Tezuka Productions,Supernatural,[],[],24.0,2016.0,6.622763175834897,533,0.8188152991471978,0.8019234162696313,0.0491978109359652,0.5510790536964221
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Sailor Moon S Movie: Hearts in Ice,美少女戦士セーラームーンS かぐや姫の恋人,"Bishoujo Senshi Sailor Moon S: The Movie, Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito",https://myanimelist.cdn-dena.com/images/anime/13/18896.jpg,Movie,Manga,1,Finished Airing,False,"Dec 4, 1994","{'from': '1994-12-04', 'to': '1994-12-04'}",1 hr. 1 min.,PG-13 - Teens 13 or older,7.76,19329,959.0,1959,34220,101,,,,"{'Parent story': [{'mal_id': 532, 'type': 'anime', 'url': 'https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S', 'title': 'Bishoujo Senshi Sailor Moon S'}]}",,Viz Media,"Toei Animation, Production Reed","Adventure, Fantasy, Magic, Comedy, Romance, Drama, Shoujo","['""Moonlight Densetsu"" by Moon Lips']","['""Moonlight Destiny"" by Hiroko Asakawa']",61.0,1994.0,7.756107304578273,4597,0.8028969334422413,0.812511028763014,0.035904392160531366,0.5449330769407097
1681,Brave Story,Brave Story,ブレイブ・ストーリー,,https://myanimelist.cdn-dena.com/images/anime/6/11057.jpg,Movie,Novel,1,Finished Airing,False,"Jul 8, 2006","{'from': '2006-07-08', 'to': '2006-07-08'}",1 hr. 52 min.,G - All Ages,7.54,14335,1515.0,2116,29770,121,,,,"{'Adaptation': [{'mal_id': 159, 'type': 'manga', 'url': 'https://myanimelist.net/manga/159/Brave_Story__Shinsetsu', 'title': 'Brave Story: Shinsetsu'}, {'mal_id': 4639, 'type': 'manga', 'url': 'https://myanimelist.net/manga/4639/Brave_Story', 'title': 'Brave Story'}]}",,,Gonzo,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",[],"['""Ketsui no Asa ni"" by Aqua Timez']",112.0,2006.0,7.536284642927001,4372,0.8130224280583849,0.8013940356449621,0.034922119837223445,0.5442817325683883
4250,Kore ga UFO da! Soratobu Enban,That is an UFO! The Flying Saucer,これがＵＦＯだ！ 空飛ぶ円盤,,https://myanimelist.cdn-dena.com/images/anime/10/7890.jpg,Movie,Original,1,Finished Airing,False,"Mar 21, 1975","{'from': '1975-03-21', 'to': '1975-03-21'}",15 min.,PG - Children,4.85,360,9171.0,8951,693,1,,,,[],,,Toei Animation,"Sci-Fi, Space",[],[],15.0,1975.0,5.318193088372298,186,0.8722905658375457,0.715810834656785,0.053688198699658546,0.5417905677340165
3087,Cencoroll,,センコロール,Cencoroll,https://myanimelist.cdn-dena.com/images/anime/7/75930.jpg,Movie,Original,1,Finished Airing,False,"Jul 28, 2009","{'from': '2009-07-28', 'to': '2009-07-28'}",26 min.,PG-13 - Teens 13 or older,7.3,32906,2413.0,1248,65357,235,,,,"{'Adaptation': [{'mal_id': 16759, 'type': 'manga', 'url': 'https://myanimelist.net/manga/16759/Amon_Game', 'title': 'Amon Game'}], 'Sequel': [{'mal_id': 9488, 'type': 'anime', 'url': 'https://myanimelist.net/anime/9488/Cencoroll_2', 'title': 'Cencoroll 2'}]}",Aniplex,,Think Corporation,"Action, Sci-Fi",[],"['""LOVE & ROLL"" by supercell']",26.0,2009.0,7.299102248701789,5890,0.7724780493825594,0.8181577554261514,0.05017072828476543,0.5414661559208471
3745,Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,,クレヨンしんちゃん ブリブリ王国の秘宝,"Eiga Crayon Shin-chan: Buriburi Oukoku no Hihou, Crayon Shin-chan: The Secret Treasure of Buri Buri Kingdom",https://myanimelist.cdn-dena.com/images/anime/8/22020.jpg,Movie,Manga,1,Finished Airing,False,"Apr 23, 1994","{'from': '1994-04-23', 'to': '1994-04-23'}",1 hr. 27 min.,G - All Ages,7.12,1601,3113.0,6052,2886,4,,,,"{'Parent story': [{'mal_id': 966, 'type': 'anime', 'url': 'https://myanimelist.net/anime/966/Crayon_Shin-chan', 'title': 'Crayon Shin-chan'}], 'Sequel': [{'mal_id': 6217, 'type': 'anime', 'url': 'https://myanimelist.net/anime/6217/Crayon_Shin-chan_Movie_03__Unkokusai_no_Yabou', 'title': 'Crayon Shin-chan Movie 03: Unkokusai no Yabou'}], 'Prequel': [{'mal_id': 8358, 'type': 'anime', 'url': 'https://myanimelist.net/anime/8358/Crayon_Shin-chan_Movie_01__Action_Kamen_vs_Haigure_Maou', 'title': 'Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou'}]}","TV Asahi, Asatsu DK",,Shin-Ei Animation,"Action, Adventure, Comedy, Seinen","['""Orawa Ninkimono (オラはにんきもの)"" by Akiko Yajima']","['""Yakusoku See You! (約束See You!)"" by Kyoko Kishi']",87.0,1994.0,7.1131621520583534,1179,0.7855018413243684,0.7761602258690665,0.07090135179381636,0.5387459282657929
